ROW_INDEX,NV_APL_DATE,NV_DAY_NUM,NV_PEOPLE_NUM,NV_PLACE_NM
項目,申請入山日期,天數,人數,前往山域
2294,107年01月15日,3,2,屏東縣瑪家鄉各村(屏東縣瑪家鄉)
2295,107年01月15日,1,3,鳶嘴山(臺中市和平區)
2296,107年01月15日,1,2,稍來山(臺中市和平區)
2297,107年01月15日,1,3,雪見(苗栗縣泰安鄉)
2298,107年01月15日,1,1,錐麓古道(花蓮縣秀林鄉)
2299,107年01月15日,1,1,錐麓古道(花蓮縣秀林鄉)
2300,107年01月15日,2,2,稍來山(臺中市和平區)
2301,107年01月15日,1,5,鳶嘴山(臺中市和平區)
2302,107年01月15日,1,2,雪見(苗栗縣泰安鄉)
2303,107年01月15日,1,9,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
2304,107年01月15日,1,1,錐麓古道(花蓮縣秀林鄉)
2305,107年01月15日,1,1,錐麓古道(花蓮縣秀林鄉)
2306,107年01月15日,3,7,水漾森林(嘉義縣阿里山鄉)
2307,107年01月15日,1,4,雪山主東峰(臺中市和平區)
2308,107年01月15日,1,2,花蓮縣秀林鄉各村(花蓮縣秀林鄉)
2309,107年01月15日,1,1,塔蔓山(桃園市復興區)
2310,107年01月15日,1,242,霧台村(屏東縣霧臺鄉)
2311,107年01月15日,1,2,北大武山(屏東縣泰武鄉)
2312,107年01月15日,1,1,錐麓古道(花蓮縣秀林鄉)
2313,107年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2314,107年01月15日,2,2,天池(南投縣仁愛鄉)
2315,107年01月15日,1,1,守城大山(南投縣仁愛鄉)
2316,107年01月15日,2,2,加羅湖(宜蘭縣大同鄉)
2317,107年01月15日,2,3,轆轆溫泉(臺東縣海端鄉)
2318,107年01月15日,2,1,水漾森林(嘉義縣阿里山鄉)
2319,107年01月15日,2,3,北大武山(屏東縣泰武鄉)
2320,107年01月15日,1,6,北插天山(桃園市復興區)
2321,107年01月15日,1,5,南插天山(桃園市復興區)
2322,107年01月15日,2,4,奇萊主山南峰(南投縣仁愛鄉)
2323,107年01月15日,3,8,清水山(南投縣信義鄉)/金子山(南投縣信義鄉)
2324,107年01月15日,1,4,錐麓古道(花蓮縣秀林鄉)
2325,107年01月15日,3,5,清水大山(花蓮縣秀林鄉)
2326,107年01月15日,1,4,錐麓古道(花蓮縣秀林鄉)
2327,107年01月15日,1,2,北大武山(屏東縣泰武鄉)
2328,107年01月15日,3,2,白姑大山(臺中市和平區)/白姑大山(南投縣仁愛鄉)
2329,107年01月15日,1,1,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
2330,107年01月15日,2,1,水漾森林(嘉義縣阿里山鄉)
2331,107年01月15日,2,1,屏風山(花蓮縣秀林鄉)
2332,107年01月15日,2,1,北大武山(屏東縣泰武鄉)
2333,107年01月15日,1,1,北大武山(屏東縣泰武鄉)
2334,107年01月15日,1,1,檜谷山莊(屏東縣泰武鄉)
2335,107年01月15日,1,1,檜谷山莊(屏東縣泰武鄉)
2336,107年01月15日,2,4,北大武山(屏東縣泰武鄉)
2337,107年01月15日,2,2,畢祿山(南投縣仁愛鄉)/畢祿山(花蓮縣秀林鄉)/羊頭山(花蓮縣秀林鄉)/鋸山(花蓮縣秀林鄉)
2338,107年01月15日,1,2,檜谷山莊(屏東縣泰武鄉)
2339,107年01月15日,1,4,合歡越嶺古道(花蓮縣秀林鄉)
2340,107年01月15日,1,1,檜谷山莊(屏東縣泰武鄉)
2341,107年01月15日,3,8,奇萊南峰 、南華山(南投縣仁愛鄉)
2342,107年01月15日,2,5,雪山主東峰(臺中市和平區)
2343,107年01月15日,2,1,奇萊南峰 、南華山(南投縣仁愛鄉)
2344,107年01月15日,4,6,雪山主東峰(臺中市和平區)
2345,107年01月15日,2,2,小關山林道(高雄市桃源區)
2346,107年01月15日,2,2,北大武山(屏東縣泰武鄉)
2347,107年01月15日,2,1,水樣森林(嘉義縣阿里山鄉)
2348,107年01月15日,1,3,錐麓古道(花蓮縣秀林鄉)
2349,107年01月15日,2,4,北大武山(屏東縣泰武鄉)
2350,107年01月15日,1,1,鳶嘴山(臺中市和平區)
2351,107年01月15日,1,3,檜谷山莊(屏東縣泰武鄉)
2352,107年01月15日,2,2,北大武山(屏東縣泰武鄉)
2353,107年01月15日,2,11,八通關古道(南投縣信義鄉)
2354,107年01月15日,2,2,武陵四秀(臺中市和平區)
2355,107年01月15日,2,7,郡大山 、西巒大山(南投縣信義鄉)
2356,107年01月15日,3,11,人倫林道(南投縣信義鄉)
2357,107年01月15日,2,26,隘寮上游(屏東縣霧臺鄉)
2358,107年01月15日,1,12,志佳陽山(臺中市和平區)
2359,107年01月15日,1,12,志佳陽山(臺中市和平區)
2360,107年01月15日,1,7,志佳陽山(臺中市和平區)
2361,107年01月15日,2,4,奇萊南峰 、南華山(南投縣仁愛鄉)/屯原(南投縣仁愛鄉)/能高越嶺(南投縣仁愛鄉)
2362,107年01月15日,1,2,志佳陽山(臺中市和平區)
2363,107年01月15日,1,1,錐麓古道(花蓮縣秀林鄉)
2364,107年01月15日,1,1,北大武山(屏東縣泰武鄉)
2365,107年01月15日,1,1,北大武山(屏東縣泰武鄉)
2366,107年01月15日,3,1,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
2367,107年01月15日,2,4,志佳陽山(臺中市和平區)
2368,107年01月15日,1,1,唐馬丹山(臺中市和平區)
2369,107年01月15日,3,5,北大武山(屏東縣泰武鄉)
2370,107年01月15日,1,4,錐麓古道(花蓮縣秀林鄉)
2371,107年01月15日,1,4,錐麓古道(花蓮縣秀林鄉)
2372,107年01月15日,2,4,北大武山(屏東縣泰武鄉)
2373,107年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2374,107年01月15日,2,5,奇萊南峰 、南華山(南投縣仁愛鄉)
2375,107年01月15日,3,4,大霸群峰(苗栗縣泰安鄉)
2376,107年01月15日,2,2,合歡西北峰(南投縣仁愛鄉)
2377,107年01月15日,2,1,奇萊南峰 、南華山(南投縣仁愛鄉)
2378,107年01月15日,2,6,水漾森林(嘉義縣阿里山鄉)
2379,107年01月15日,2,2,水漾森林(嘉義縣阿里山鄉)
2380,107年01月15日,2,2,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
2381,107年01月15日,3,1,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
2382,107年01月15日,3,2,小關山林道(高雄市桃源區)
2383,107年01月15日,2,1,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
2384,107年01月15日,3,1,北大武山(屏東縣泰武鄉)
2385,107年01月15日,2,3,北大武山(屏東縣泰武鄉)
2386,107年01月15日,2,3,志佳陽山(臺中市和平區)
2387,107年01月15日,2,3,雪山主東峰(臺中市和平區)
2388,107年01月15日,2,4,瓦拉米(花蓮縣卓溪鄉)
2389,107年01月15日,2,2,西巒大山(南投縣信義鄉)
2390,107年01月15日,1,8,郡大林道(南投縣信義鄉)
2391,107年01月15日,3,3,北大武山(屏東縣泰武鄉)/檜谷山莊(屏東縣泰武鄉)
2392,107年01月15日,1,4,西巒大山(南投縣信義鄉)
2393,107年01月15日,1,5,錐麓古道(花蓮縣秀林鄉)
2394,107年01月15日,2,4,武陵四秀(臺中市和平區)
2395,107年01月15日,1,2,北大武山(屏東縣泰武鄉)
2396,107年01月15日,3,5,大霸群峰(苗栗縣泰安鄉)
2397,107年01月15日,2,1,水樣森林(嘉義縣阿里山鄉)
2398,107年01月15日,1,4,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
2399,107年01月15日,2,2,北大武山(屏東縣泰武鄉)
2400,107年01月15日,2,4,北大武山(屏東縣泰武鄉)
2401,107年01月15日,1,1,鳶嘴山(臺中市和平區)/稍來山(臺中市和平區)
2402,107年01月15日,1,7,錐麓古道(花蓮縣秀林鄉)
2403,107年01月15日,5,3,八大秀(南投縣信義鄉)
2404,107年01月15日,1,5,松蘿湖(宜蘭縣大同鄉)
2405,107年01月15日,2,3,北大武山(屏東縣泰武鄉)
2406,107年01月15日,2,4,武陵四秀(臺中市和平區)
2407,107年01月15日,1,75,200林道(臺中市和平區)
2408,107年01月15日,2,4,武陵四秀(臺中市和平區)
2409,107年01月15日,2,2,松蘿湖(宜蘭縣大同鄉)
2410,107年01月15日,2,3,玉山群峰(嘉義縣阿里山鄉)
2411,107年01月15日,1,3,北插天山(桃園市復興區)
2412,107年01月15日,2,1,郡大山 、西巒大山(南投縣信義鄉)
2413,107年01月15日,1,6,北大武山(屏東縣泰武鄉)
2414,107年01月15日,2,4,畢祿山(南投縣仁愛鄉)
2415,107年01月15日,2,2,北大武山(屏東縣泰武鄉)
2416,107年01月15日,2,6,瓦拉米(花蓮縣卓溪鄉)
2417,107年01月15日,1,1,志佳陽山(臺中市和平區)
2418,107年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2419,107年01月15日,6,6,新康橫斷(高雄市桃源區)/新康橫斷(花蓮縣卓溪鄉)/新康橫斷(臺東縣海端鄉)
2420,107年01月15日,1,2,奇萊南峰 、南華山(南投縣仁愛鄉)
2421,107年01月15日,2,2,北大武山(屏東縣泰武鄉)
2422,107年01月15日,1,2,北大武山(屏東縣泰武鄉)
2423,107年01月15日,3,2,瓦拉米(花蓮縣卓溪鄉)
2424,107年01月15日,4,6,臺東縣海端鄉各村(臺東縣海端鄉)
2425,107年01月15日,2,4,瓦拉米(花蓮縣卓溪鄉)
2426,107年01月15日,2,3,關山(臺東縣海端鄉)
2427,107年01月15日,3,4,北大武山(屏東縣泰武鄉)
2428,107年01月15日,2,4,玉山群峰(嘉義縣阿里山鄉)
2429,107年01月15日,1,1,北大武山(屏東縣泰武鄉)
2430,107年01月15日,1,3,北插天山(桃園市復興區)
2431,107年01月15日,1,1,北大武山(屏東縣泰武鄉)
2432,107年01月15日,2,10,北大武山(屏東縣泰武鄉)
2433,107年01月15日,1,2,郡大山(南投縣信義鄉)
2434,107年01月15日,1,22,郡大山(南投縣信義鄉)
2435,107年01月15日,2,4,雪山主東峰(臺中市和平區)
2436,107年01月15日,2,7,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
2437,107年01月15日,1,5,北大武山(屏東縣泰武鄉)
2438,107年01月15日,2,4,屏風山(花蓮縣秀林鄉)
2439,107年01月15日,1,1,北大武山(屏東縣泰武鄉)
2440,107年01月15日,6,2,武界(南投縣仁愛鄉)
2441,107年01月15日,3,8,北大武山(屏東縣泰武鄉)
2442,107年01月15日,3,7,井步山(屏東縣霧臺鄉)
2443,107年01月15日,1,5,檜谷山莊(屏東縣泰武鄉)
2444,107年01月15日,2,3,玉山群峰(嘉義縣阿里山鄉)
2445,107年01月15日,1,1,雪山主東峰(臺中市和平區)
2446,107年01月15日,1,4,雪山主東峰(臺中市和平區)
2447,107年01月15日,1,1,雪山主東峰(臺中市和平區)
2448,107年01月15日,1,9,北插天山(桃園市復興區)
2449,107年01月15日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
2450,107年01月15日,1,50,屋我尾山(臺中市和平區)/東卯山(臺中市和平區)
2451,107年01月15日,5,1,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
2452,107年01月15日,2,4,奇萊南峰 、南華山(南投縣仁愛鄉)
2453,107年01月15日,1,2,北大武山(屏東縣泰武鄉)
2454,107年01月15日,1,4,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
2455,107年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2456,107年01月15日,3,1,奇萊主北峰(南投縣仁愛鄉)
2457,107年01月15日,3,2,能高越嶺(南投縣仁愛鄉)/奇萊群峰(南投縣仁愛鄉)
2458,107年01月15日,3,3,大霸群峰(苗栗縣泰安鄉)
2459,107年01月15日,2,1,郡大山(南投縣信義鄉)
2460,107年01月15日,1,1,錐麓古道(花蓮縣秀林鄉)
2461,107年01月15日,5,1,審馬陣山(宜蘭縣大同鄉)/南湖北山(宜蘭縣大同鄉)/陶塞峰(花蓮縣秀林鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)
2462,107年01月15日,3,11,北大武山(屏東縣泰武鄉)
2463,107年01月15日,2,7,奇萊南峰 、南華山(南投縣仁愛鄉)
2464,107年01月15日,2,1,水漾森林(嘉義縣阿里山鄉)
2465,107年01月15日,3,2,屏東縣泰武鄉各村(屏東縣泰武鄉)
2466,107年01月15日,1,2,檜谷山莊(屏東縣泰武鄉)
2467,107年01月15日,3,3,井步山(屏東縣霧臺鄉)
2468,107年01月15日,1,2,北大武山(屏東縣泰武鄉)
2469,107年01月15日,1,6,雪山主東峰(臺中市和平區)
2470,107年01月15日,3,8,北大武山(屏東縣泰武鄉)
2471,107年01月15日,2,2,合歡西北峰(南投縣仁愛鄉)
2472,107年01月15日,1,1,錐麓古道(花蓮縣秀林鄉)
2473,107年01月15日,3,3,奇萊南峰 、南華山(南投縣仁愛鄉)
2474,107年01月15日,1,4,南華山(南投縣仁愛鄉)
2475,107年01月15日,1,5,唐馬丹山(臺中市和平區)/屋我尾山(臺中市和平區)/波津加山(臺中市和平區)/白毛山(臺中市和平區)
2476,107年01月15日,3,5,合歡北峰(南投縣仁愛鄉)
2477,107年01月15日,1,6,北插天山(桃園市復興區)/南插天山(桃園市復興區)/赫威神木(桃園市復興區)
2478,107年01月15日,3,4,能高越嶺(南投縣仁愛鄉)
2479,107年01月15日,2,6,雪山主東峰(臺中市和平區)
2480,107年01月15日,1,7,錐麓古道(花蓮縣秀林鄉)
2481,107年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2482,107年01月15日,1,2,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
2483,107年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2484,107年01月15日,4,3,大小劍(臺中市和平區)
2485,107年01月15日,1,1,錐麓古道(花蓮縣秀林鄉)
2486,107年01月15日,1,1,錐麓古道(花蓮縣秀林鄉)
2487,107年01月15日,2,4,小關山林道(高雄市桃源區)
2488,107年01月15日,3,1,南華山(南投縣仁愛鄉)/奇萊南峰 、南華山(南投縣仁愛鄉)
2489,107年01月15日,1,2,檜谷山莊(屏東縣泰武鄉)
2490,107年01月15日,1,2,檜谷山莊(屏東縣泰武鄉)
2491,107年01月15日,1,2,守城大山(南投縣仁愛鄉)
2492,107年01月15日,3,9,奇萊南峰 、南華山(南投縣仁愛鄉)
2493,107年01月15日,1,8,錐麓古道(花蓮縣秀林鄉)
2494,107年01月16日,1,7,北合歡山(南投縣仁愛鄉)/合歡北峰(南投縣仁愛鄉)
2495,107年01月16日,1,3,松蘿湖(宜蘭縣大同鄉)
2496,107年01月16日,1,4,赫威神木(桃園市復興區)
2497,107年01月16日,1,2,檜谷山莊(屏東縣泰武鄉)
2498,107年01月16日,3,5,天池(南投縣仁愛鄉)
2499,107年01月16日,1,5,東卯山(臺中市和平區)
2500,107年01月16日,1,7,錐麓古道(花蓮縣秀林鄉)
2501,107年01月16日,1,2,錐麓古道(花蓮縣秀林鄉)
2502,107年01月16日,1,2,中興村(苗栗縣泰安鄉)
2503,107年01月16日,1,1,白毛山(臺中市和平區)
2504,107年01月16日,1,1,錐麓古道(花蓮縣秀林鄉)
2505,107年01月16日,1,2,雪見(苗栗縣泰安鄉)
2506,107年01月16日,1,1,錐麓古道(花蓮縣秀林鄉)
2507,107年01月16日,1,1,鳶嘴山(臺中市和平區)
2508,107年01月16日,1,2,錐麓古道(花蓮縣秀林鄉)
2509,107年01月16日,1,4,綠水文山步道(花蓮縣秀林鄉)
2510,107年01月16日,1,2,綠水文山步道(花蓮縣秀林鄉)
2511,107年01月16日,1,1,大同山區(花蓮縣秀林鄉)
2512,107年01月16日,1,1,砂婆澢溪(花蓮縣秀林鄉)
2513,107年01月16日,1,5,松蘿湖(宜蘭縣大同鄉)
2514,107年01月16日,1,2,綠水文山步道(花蓮縣秀林鄉)
2515,107年01月16日,1,1,鳶嘴山(臺中市和平區)
2516,107年01月16日,1,2,馬西山(花蓮縣卓溪鄉)
2517,107年01月16日,1,2,雪見(苗栗縣泰安鄉)
2518,107年01月16日,1,1,鳶嘴山(臺中市和平區)
2519,107年01月16日,1,2,郡大山(南投縣信義鄉)
2520,107年01月16日,1,4,錐麓古道(花蓮縣秀林鄉)
2521,107年01月16日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
2522,107年01月16日,1,2,奇萊東稜(花蓮縣秀林鄉)
2523,107年01月16日,1,2,錐麓古道(花蓮縣秀林鄉)
2524,107年01月16日,1,332,霧台村(屏東縣霧臺鄉)
2525,107年01月16日,1,2,錐麓古道(花蓮縣秀林鄉)
2526,107年01月16日,5,3,卡賀爾山(花蓮縣秀林鄉)/奇萊南峰 、南華山(南投縣仁愛鄉)/能高安東軍山(南投縣仁愛鄉)/能高山(南投縣仁愛鄉)/能高越嶺(南投縣仁愛鄉)
2527,107年01月16日,3,3,北大武山(屏東縣泰武鄉)
2528,107年01月16日,1,1,大同部落(花蓮縣秀林鄉)/大禮部落(花蓮縣秀林鄉)
2529,107年01月16日,2,8,志佳陽山(臺中市和平區)
2530,107年01月16日,1,2,羅葉尾山(臺中市和平區)
2531,107年01月16日,3,2,北大武山(屏東縣泰武鄉)
2532,107年01月16日,2,2,北大武山(屏東縣泰武鄉)
2533,107年01月16日,2,2,合歡北峰(南投縣仁愛鄉)
2534,107年01月16日,1,8,郡大山(南投縣信義鄉)
2535,107年01月16日,1,11,阿冷山(臺中市和平區)
2536,107年01月16日,2,8,100林道(宜蘭縣大同鄉)
2537,107年01月16日,4,7,北大武山(屏東縣泰武鄉)
2538,107年01月16日,1,1,檜谷山莊(屏東縣泰武鄉)
2539,107年01月16日,2,1,北大武山(屏東縣泰武鄉)
2540,107年01月16日,1,3,檜谷山莊(屏東縣泰武鄉)
2541,107年01月16日,2,10,轆轆溫泉(臺東縣海端鄉)
2542,107年01月16日,1,6,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
2543,107年01月16日,1,3,北大武山(屏東縣泰武鄉)
2544,107年01月16日,2,6,奇萊南峰 、南華山(南投縣仁愛鄉)
2545,107年01月16日,1,7,羅葉尾山(臺中市和平區)
2546,107年01月16日,2,2,北大武山(屏東縣泰武鄉)
2547,107年01月16日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
2548,107年01月16日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
2549,107年01月16日,1,2,北大武山(屏東縣泰武鄉)
2550,107年01月16日,2,1,北大武山(屏東縣泰武鄉)
2551,107年01月16日,2,2,瓦拉米(花蓮縣卓溪鄉)
2552,107年01月16日,2,8,奇萊南峰 、南華山(南投縣仁愛鄉)
2553,107年01月16日,2,10,井步山(屏東縣霧臺鄉)
2554,107年01月16日,1,19,北大武山(屏東縣泰武鄉)
2555,107年01月16日,1,2,錐麓古道(花蓮縣秀林鄉)
2556,107年01月16日,4,2,翠峰湖(宜蘭縣大同鄉)
2557,107年01月16日,1,13,司馬庫斯古道(宜蘭縣大同鄉)
2558,107年01月16日,3,4,雪山主東峰(臺中市和平區)
2559,107年01月16日,1,4,錐麓古道(花蓮縣秀林鄉)
2560,107年01月16日,2,47,大禮部落(花蓮縣秀林鄉)
2561,107年01月16日,1,2,錐麓古道(花蓮縣秀林鄉)
2562,107年01月16日,1,4,錐麓古道(花蓮縣秀林鄉)
2563,107年01月16日,1,2,錐麓古道(花蓮縣秀林鄉)
2564,107年01月16日,2,6,松蘿湖(宜蘭縣大同鄉)
2565,107年01月16日,6,5,翠池(苗栗縣泰安鄉)/雪山主東峰(臺中市和平區)
2566,107年01月16日,4,3,玉山主前西峰(嘉義縣阿里山鄉)/玉山後五峰(高雄市桃源區)/玉山後五峰(嘉義縣阿里山鄉)
2567,107年01月16日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
2568,107年01月16日,1,1,北大武山(屏東縣泰武鄉)
2569,107年01月16日,1,1,錐麓古道(花蓮縣秀林鄉)
2570,107年01月16日,1,4,錐麓古道(花蓮縣秀林鄉)
2571,107年01月16日,3,9,鈴鳴山(臺中市和平區)/鈴鳴山(花蓮縣秀林鄉)/閂山(臺中市和平區)
2572,107年01月16日,10,1,南三段(花蓮縣卓溪鄉)/南三段(花蓮縣萬榮鄉)/南三段(南投縣信義鄉)
2573,107年01月16日,2,4,玉山主峰(嘉義縣阿里山鄉)/玉山主西峰(嘉義縣阿里山鄉)/玉山主東峰(嘉義縣阿里山鄉)/玉山前峰(嘉義縣阿里山鄉)/玉山主北峰(嘉義縣阿里山鄉)
2574,107年01月16日,1,1,北大武山(屏東縣泰武鄉)
2575,107年01月16日,1,4,錐麓古道(花蓮縣秀林鄉)
2576,107年01月16日,1,4,錐麓古道(花蓮縣秀林鄉)
2577,107年01月16日,2,12,奇萊南峰 、南華山(南投縣仁愛鄉)
2578,107年01月16日,2,6,奇萊南峰 、南華山(南投縣仁愛鄉)
2579,107年01月16日,1,5,郡大山(南投縣信義鄉)
2580,107年01月16日,3,2,北大武山(屏東縣泰武鄉)
2581,107年01月16日,1,4,錐麓古道(花蓮縣秀林鄉)
2582,107年01月16日,5,8,日據越嶺接八通關古道(南投縣信義鄉)/日據越嶺接八通關古道(花蓮縣卓溪鄉)
2583,107年01月16日,5,3,日據越嶺接八通關古道(南投縣信義鄉)/日據越嶺接八通關古道(花蓮縣卓溪鄉)
2584,107年01月16日,1,2,錐麓古道(花蓮縣秀林鄉)
2585,107年01月16日,2,2,南湖大山(臺中市和平區)/南湖大山(宜蘭縣大同鄉)
